id,week_start,location_id,store_name,dm,revenue_band,hourly_goal,source,status
648,2026-04-30,112-0014,Cincinnati - Winton Rd (OH),Renee,<25k,422.0,manual-lock,locked
649,2026-04-30,112-0015,Centerville (OH),Cody,40k-45k,719.0,manual-lock,locked
650,2026-04-30,112-0016,Cincinnati - Red Bank Rd (OH),Renee,25k-30k,473.0,manual-lock,locked
651,2026-04-30,112-0017,West Chester (OH),Cody,30k-35k,559.0,manual-lock,locked
652,2026-04-30,112-0018,Harrison (OH),Renee,30k-35k,559.0,manual-lock,locked
653,2026-04-30,112-0019,Streetsboro (OH),Alex,<25k,422.0,manual-lock,locked
654,2026-04-30,112-0020,Strongsville (OH),Alex,<25k,422.0,manual-lock,locked
655,2026-04-30,112-0021,Loveland (OH),Renee,30k-35k,559.0,manual-lock,locked
656,2026-04-30,112-0022,Avon (OH),Alex,<25k,422.0,manual-lock,locked
657,2026-04-30,112-0023,Lorain (OH),Alex,<25k,422.0,manual-lock,locked
658,2026-04-30,112-0024,Beavercreek (OH),Cody,30k-35k,559.0,manual-lock,locked
659,2026-04-30,112-0026,Fairfield (OH),Alex,25k-30k,473.0,manual-lock,locked
660,2026-04-30,112-0027,Florence (KY),Alex,25k-30k,473.0,manual-lock,locked
661,2026-04-30,112-0028,Englewood - S Main (OH),Cody,30k-35k,559.0,manual-lock,locked
662,2026-04-30,112-0029,Grove City (OH),Cody,25k-30k,473.0,manual-lock,locked
663,2026-04-30,112-0030,Hilliard (OH),Cody,<25k,422.0,manual-lock,locked
664,2026-04-30,112-0031,McAlester (OK),Dottie,25k-30k,473.0,manual-lock,locked
665,2026-04-30,112-0032,Plano (TX),Manny,25k-30k,473.0,manual-lock,locked
666,2026-04-30,112-0033,Brownwood (TX),Steve,25k-30k,473.0,manual-lock,locked
667,2026-04-30,112-0034,Marshall (TX),Dawn Hickman,25k-30k,473.0,manual-lock,locked
668,2026-04-30,112-0035,Tulsa - 51st (OK),Dottie,40k-45k,719.0,manual-lock,locked
724,2026-05-14,112-0010,Little Elm (TX),Steve,<25k,422.0,draft,draft
725,2026-05-14,112-0011,Princeton (TX),Manny,<25k,422.0,draft,draft
726,2026-05-14,112-0012,Amelia (OH),Renee,<25k,422.0,draft,draft
727,2026-05-14,112-0013,Milford (OH),Renee,<25k,422.0,draft,draft
728,2026-05-14,112-0014,Cincinnati - Winton Rd (OH),Renee,<25k,422.0,draft,draft
729,2026-05-14,112-0015,Centerville (OH),Cody,45k-50k,849.0,draft,draft
730,2026-05-14,112-0016,Cincinnati - Red Bank Rd (OH),Renee,<25k,422.0,draft,draft
731,2026-05-14,112-0017,West Chester (OH),Cody,30k-35k,559.0,draft,draft
732,2026-05-14,112-0018,Harrison (OH),Renee,30k-35k,559.0,draft,draft
733,2026-05-14,112-0019,Streetsboro (OH),Alex,<25k,422.0,draft,draft
734,2026-05-14,112-0020,Strongsville (OH),Alex,<25k,422.0,draft,draft
735,2026-05-14,112-0021,Loveland (OH),Renee,30k-35k,559.0,draft,draft
736,2026-05-14,112-0022,Avon (OH),Alex,<25k,422.0,draft,draft
737,2026-05-14,112-0023,Lorain (OH),Alex,<25k,422.0,draft,draft
738,2026-05-14,112-0024,Beavercreek (OH),Cody,25k-30k,473.0,draft,draft
739,2026-05-14,112-0026,Fairfield (OH),Alex,<25k,422.0,draft,draft
740,2026-05-14,112-0027,Florence (KY),Alex,<25k,422.0,draft,draft
741,2026-05-14,112-0028,Englewood - S Main (OH),Cody,30k-35k,559.0,draft,draft
742,2026-05-14,112-0029,Grove City (OH),Cody,<25k,422.0,draft,draft
743,2026-05-14,112-0030,Hilliard (OH),Cody,<25k,422.0,draft,draft
744,2026-05-14,112-0031,McAlester (OK),Dottie,<25k,422.0,draft,draft
745,2026-05-14,112-0032,Plano (TX),Manny,<25k,422.0,draft,draft
746,2026-05-14,112-0033,Brownwood (TX),Steve,<25k,422.0,draft,draft
747,2026-05-14,112-0034,Marshall (TX),Dawn Hickman,<25k,422.0,draft,draft
748,2026-05-14,112-0035,Tulsa - 51st (OK),Dottie,40k-45k,719.0,draft,draft
749,2026-05-14,112-0036,Denton (TX),Steve,35k-40k,620.0,draft,draft
750,2026-05-14,112-0037,McKinney - Hardin Blvd (TX),Steve,35k-40k,620.0,draft,draft
751,2026-05-14,112-0038,Ada (OK),Manny,NRO,979.0,draft,draft
752,2026-05-14,112-0040,Sherman,Steve,<25k,422.0,draft,draft
753,2026-05-14,112-0042,Victoria,Miriam,<25k,422.0,draft,draft
754,2026-05-14,112-0043,Greenville,Manny,<25k,422.0,draft,draft
755,2026-05-21,112-0001,Stillwater (OK),Manny,35k-40k,620.0,draft,draft
756,2026-05-21,112-0002,Muskogee (OK),Dottie,35k-40k,620.0,draft,draft
757,2026-05-21,112-0003,Lawton (OK),Manny,<25k,422.0,draft,draft
758,2026-05-21,112-0004,Ardmore (OK),Manny,<25k,422.0,draft,draft
759,2026-05-21,112-0005,Durant (OK),Manny,<25k,422.0,draft,draft
760,2026-05-21,112-0006,Wichita Falls (TX),Steve,30k-35k,559.0,draft,draft
761,2026-05-21,112-0007,Gainesville (TX),Steve,<25k,422.0,draft,draft
762,2026-05-21,112-0008,Lufkin (TX),Dawn Hickman,30k-35k,559.0,draft,draft
763,2026-05-21,112-0009,Nacogdoches (TX),Dawn Hickman,25k-30k,473.0,draft,draft
764,2026-05-21,112-0010,Little Elm (TX),Steve,<25k,422.0,draft,draft
765,2026-05-21,112-0011,Princeton (TX),Manny,<25k,422.0,draft,draft
766,2026-05-21,112-0012,Amelia (OH),Renee,<25k,422.0,draft,draft
767,2026-05-21,112-0013,Milford (OH),Renee,<25k,422.0,draft,draft
768,2026-05-21,112-0014,Cincinnati - Winton Rd (OH),Renee,<25k,422.0,draft,draft
769,2026-05-21,112-0015,Centerville (OH),Cody,45k-50k,849.0,draft,draft
770,2026-05-21,112-0016,Cincinnati - Red Bank Rd (OH),Renee,<25k,422.0,draft,draft
771,2026-05-21,112-0017,West Chester (OH),Cody,30k-35k,559.0,draft,draft
772,2026-05-21,112-0018,Harrison (OH),Renee,30k-35k,559.0,draft,draft
773,2026-05-21,112-0019,Streetsboro (OH),Alex,<25k,422.0,draft,draft
774,2026-05-21,112-0020,Strongsville (OH),Alex,<25k,422.0,draft,draft
775,2026-05-21,112-0021,Loveland (OH),Renee,30k-35k,559.0,draft,draft
776,2026-05-21,112-0022,Avon (OH),Alex,<25k,422.0,draft,draft
777,2026-05-21,112-0023,Lorain (OH),Alex,<25k,422.0,draft,draft
778,2026-05-21,112-0024,Beavercreek (OH),Cody,25k-30k,473.0,draft,draft
779,2026-05-21,112-0026,Fairfield (OH),Alex,<25k,422.0,draft,draft
780,2026-05-21,112-0027,Florence (KY),Alex,<25k,422.0,draft,draft
781,2026-05-21,112-0028,Englewood - S Main (OH),Cody,30k-35k,559.0,draft,draft
782,2026-05-21,112-0029,Grove City (OH),Cody,<25k,422.0,draft,draft
783,2026-05-21,112-0030,Hilliard (OH),Cody,<25k,422.0,draft,draft
784,2026-05-21,112-0031,McAlester (OK),Dottie,<25k,422.0,draft,draft
785,2026-05-21,112-0032,Plano (TX),Manny,<25k,422.0,draft,draft
786,2026-05-21,112-0033,Brownwood (TX),Steve,<25k,422.0,draft,draft
787,2026-05-21,112-0034,Marshall (TX),Dawn Hickman,<25k,422.0,draft,draft
788,2026-05-21,112-0035,Tulsa - 51st (OK),Dottie,40k-45k,719.0,draft,draft
789,2026-05-21,112-0036,Denton (TX),Steve,35k-40k,620.0,draft,draft
790,2026-05-21,112-0037,McKinney - Hardin Blvd (TX),Steve,35k-40k,620.0,draft,draft
791,2026-05-21,112-0038,Ada (OK),Manny,NRO,979.0,draft,draft
792,2026-05-21,112-0040,Sherman,Steve,<25k,422.0,draft,draft
793,2026-05-21,112-0042,Victoria,Miriam,<25k,422.0,draft,draft
794,2026-05-21,112-0043,Greenville,Manny,<25k,422.0,draft,draft
